SNo,Date,Price,Open,High,Low,Vol.,Change %
761,7/14/2019,0.30504,0.34501,0.34594,0.30109,18710000,-11.59
762,7/15/2019,0.30924,0.30504,0.3106,0.28558,22320000,1.38
763,7/16/2019,0.26756,0.30923,0.30992,0.25639,30060000,-13.48
764,7/17/2019,0.28465,0.26756,0.29549,0.26186,22590000,6.39
765,7/18/2019,0.30485,0.28465,0.30952,0.27465,21920000,7.09
766,7/19/2019,0.30304,0.30485,0.30828,0.29284,14330000,-0.59
767,7/20/2019,0.31852,0.30304,0.33471,0.29927,21820000,5.11
768,7/21/2019,0.31484,0.31849,0.32518,0.30865,11660000,-1.16
769,7/22/2019,0.30048,0.31484,0.31663,0.29531,16910000,-4.56
770,7/23/2019,0.29316,0.30048,0.30371,0.2865,15970000,-2.44
771,7/24/2019,0.31056,0.29316,0.31096,0.28595,17100000,5.94
772,7/25/2019,0.30399,0.31056,0.31505,0.30128,14380000,-2.12
773,7/26/2019,0.30044,0.30399,0.30488,0.29539,13170000,-1.17
774,7/27/2019,0.2874,0.30044,0.30663,0.28272,14780000,-4.34
775,7/28/2019,0.28417,0.2874,0.29159,0.26902,7660000,-1.13
776,7/29/2019,0.28341,0.28417,0.28907,0.27889,9300000,-0.27
777,7/30/2019,0.28492,0.28341,0.28783,0.27737,8870000,0.53
778,7/31/2019,0.29056,0.28495,0.29652,0.28461,15570000,1.98
779,8/1/2019,0.28802,0.29056,0.29139,0.2819,12390000,-0.88
780,8/2/2019,0.28758,0.28802,0.29404,0.285,13240000,-0.15
781,8/3/2019,0.28304,0.28758,0.29162,0.28262,10760000,-1.58
782,8/4/2019,0.28411,0.28304,0.28727,0.27772,8110000,0.38
783,8/5/2019,0.29114,0.28411,0.29872,0.284,12020000,2.47
784,8/6/2019,0.27887,0.29114,0.29666,0.27466,13150000,-4.21
785,8/7/2019,0.2763,0.27889,0.28689,0.27298,10550000,-0.92
786,8/8/2019,0.27625,0.2763,0.2783,0.26758,9650000,-0.02
787,8/9/2019,0.2547,0.27625,0.27625,0.25052,13340000,-7.8
788,8/10/2019,0.2611,0.2547,0.26319,0.25109,9860000,2.51
789,8/11/2019,0.27006,0.2611,0.27152,0.2607,10400000,3.43
790,8/12/2019,0.25943,0.27006,0.27006,0.25811,6980000,-3.93
791,8/13/2019,0.25728,0.25943,0.25955,0.25177,8160000,-0.83
792,8/14/2019,0.2327,0.2573,0.25748,0.22908,14940000,-9.55
793,8/15/2019,0.24293,0.23269,0.24555,0.22309,10580000,4.39
794,8/16/2019,0.24161,0.24293,0.24459,0.2305,9230000,-0.54
795,8/17/2019,0.24222,0.24161,0.24772,0.23862,6140000,0.26
