SNo,Date,Price,Open,High,Low,Vol.,Change %
862,1/2/2019,32.776,31.542,33.313,31.389,3550000,3.85
863,1/3/2019,31.453,32.775,32.927,30.842,2570000,-4.04
864,1/4/2019,31.905,31.454,32.666,30.837,3000000,1.44
865,1/5/2019,34.439,31.905,35.979,31.905,4900000,7.94
866,1/6/2019,38.575,34.438,39.705,34.145,6620000,12.01
867,1/7/2019,37.462,38.575,39.216,37.117,5660000,-2.88
868,1/8/2019,38.926,37.471,40.8,37.471,6590000,3.91
869,1/9/2019,38.354,38.928,39.843,38.226,5070000,-1.47
870,1/10/2019,33.014,38.359,38.961,31.852,8670000,-13.92
871,1/11/2019,31.637,33.017,33.454,31.079,6130000,-4.17
872,1/12/2019,31.774,31.642,32.352,31.263,4520000,0.43
873,1/13/2019,29.706,31.771,32.745,29.378,6570000,-6.51
874,1/14/2019,31.843,29.707,32.495,29.702,6050000,7.19
875,1/15/2019,30.89,31.843,32.248,30.278,5290000,-2.99
876,1/16/2019,31.307,30.886,31.836,30.59,5730000,1.35
877,1/17/2019,31.451,31.308,31.523,30.162,6730000,0.46
878,1/18/2019,30.872,31.444,31.535,30.546,5680000,-1.84
879,1/19/2019,32.086,30.87,32.91,30.87,6040000,3.93
880,1/20/2019,30.613,32.081,33.04,30.299,7200000,-4.59
881,1/21/2019,30.843,30.638,31.178,30.483,5950000,0.75
882,1/22/2019,31.494,30.843,31.97,29.66,6980000,2.11
883,1/23/2019,31.757,31.496,32.202,31.349,6030000,0.83
884,1/24/2019,32.54,31.757,32.904,31.112,5640000,2.47
885,1/25/2019,32.775,32.542,32.977,32.001,6280000,0.72
886,1/26/2019,32.9,32.774,33.864,32.645,6410000,0.38
887,1/27/2019,32.315,32.899,33.196,31.633,7010000,-1.78
888,1/28/2019,31.006,32.328,32.552,30.132,7960000,-4.05
889,1/29/2019,30.93,31.007,31.339,30.13,6520000,-0.24
890,1/30/2019,31.708,30.93,32.023,30.621,6710000,2.51
891,1/31/2019,31.428,31.711,32.312,31.213,6560000,-0.88
892,2/1/2019,32.754,31.429,33.615,30.872,8940000,4.22
893,2/2/2019,34.625,32.753,34.954,32.488,7650000,5.71
894,2/3/2019,33.514,34.629,34.907,32.978,7220000,-3.21
895,2/4/2019,34.174,33.514,34.544,33.447,5330000,1.97
896,2/5/2019,34.392,34.174,34.598,33.765,5410000,0.64
897,2/6/2019,32.896,34.394,34.525,32.441,6680000,-4.35
898,2/7/2019,33.327,32.894,33.719,32.868,5020000,1.31
899,2/8/2019,43.144,33.328,44.657,32.976,15280000,29.45
900,2/9/2019,44.709,43.144,46.151,42.248,10310000,3.63
901,2/10/2019,46.858,44.707,47.293,42.398,10120000,4.81
902,2/11/2019,43.034,46.864,46.904,42.174,9350000,-8.16
903,2/12/2019,43.94,43.04,44.504,42.239,7870000,2.11
904,2/13/2019,41.763,43.946,44.642,41.002,8590000,-4.96
905,2/14/2019,41.398,41.741,42.47,40.721,7630000,-0.87
906,2/15/2019,42.635,41.399,44.326,41.353,8870000,2.99
907,2/16/2019,43.422,42.635,44.313,42.403,8030000,1.85
908,2/17/2019,43.969,43.422,44.982,42.855,8320000,1.26
909,2/18/2019,47.939,43.962,48.822,43.798,12390000,9.03
910,2/19/2019,47.433,47.939,48.999,46.833,10290000,-1.05
911,2/20/2019,51.674,47.435,52.188,46.669,11830000,8.94
912,2/21/2019,49.04,51.653,51.746,48.125,9500000,-5.1
913,2/22/2019,49.399,49.043,49.878,48.403,8480000,0.73
914,2/23/2019,51.424,49.399,51.795,48.237,9050000,4.1
915,2/24/2019,43.834,51.424,53.406,42.723,14250000,-14.76
916,2/25/2019,45.651,43.847,46.927,43.806,9170000,4.15
917,2/26/2019,45.013,45.652,46.112,44.47,7610000,-1.4
918,2/27/2019,45.158,45.002,45.668,43.066,8960000,0.32
919,2/28/2019,45.82,45.158,46.54,44.972,9620000,1.47
920,3/1/2019,47.189,45.822,48.979,45.755,11040000,2.99
921,3/2/2019,48.609,47.188,49.434,46.771,10750000,3.01
922,3/3/2019,47.979,48.619,49.115,47.463,9060000,-1.3
923,3/4/2019,45.952,47.979,48.253,44.984,10980000,-4.23
924,3/5/2019,52.689,45.952,54.102,45.576,19780000,14.66
925,3/6/2019,55.5,52.688,56.514,51.544,19010000,5.34
926,3/7/2019,56.836,55.501,58.949,54.197,22810000,2.41
927,3/8/2019,55.781,56.839,57.569,54.625,15330000,-1.86
928,3/9/2019,57.992,55.779,59.515,55.594,15230000,3.96
929,3/10/2019,56.805,57.989,58.1,56.13,11850000,-2.05
930,3/11/2019,54.964,56.8,57.436,54.303,14120000,-3.24
931,3/12/2019,56.707,54.965,57.04,52.689,14160000,3.17
932,3/13/2019,55.45,56.705,56.9,54.607,10400000,-2.22
933,3/14/2019,56.054,55.448,57.836,53.831,11010000,1.09
934,3/15/2019,58.61,56.055,59.131,56.055,11360000,4.56
935,3/16/2019,61.321,58.614,61.978,58.548,13900000,4.63
936,3/17/2019,60.668,61.322,61.438,59.904,10140000,-1.07
937,3/18/2019,59.338,60.668,62.571,58.486,13660000,-2.19
938,3/19/2019,59.643,59.338,60.034,58.559,11030000,0.51
939,3/20/2019,60.437,59.647,60.707,57.461,12290000,1.33
940,3/21/2019,58.79,60.442,60.722,57.633,11110000,-2.72
941,3/22/2019,59.444,58.79,59.7,58.305,9780000,1.11
942,3/23/2019,61.044,59.44,61.677,59.141,12320000,2.69
943,3/24/2019,59.985,61.044,61.044,59.256,10930000,-1.74
944,3/25/2019,59.272,59.986,63.161,58.484,12220000,-1.19
945,3/26/2019,59.031,59.277,59.444,57.79,8990000,-0.41
946,3/27/2019,61.662,59.034,61.92,58.866,11820000,4.46
947,3/28/2019,60.756,61.657,61.684,60.433,7850000,-1.47
